Date,TeamA,TeamB,ScoreA,ScoreB,Tournament,Location,RatingChangeA,RatingChangeB,NewRatingA,NewRatingB
2022-01-27,Jamaica,Mexico,1,2,World Cup qualifier,Jamaica,-12,+12,1572,1852
2022-01-27,Honduras,Canada,0,2,World Cup qualifier,Honduras,-15,+15,1479,1800
2022-01-27,Costa Rica,Panama,1,0,World Cup qualifier,Costa Rica,+15,-15,1633,1620
2022-01-27,Paraguay,Uruguay,0,1,World Cup qualifier,Paraguay,-19,+19,1709,1867
2022-01-27,Ecuador,Brazil,1,1,World Cup qualifier,Ecuador,+10,-10,1859,2139
2022-01-27,Chile,Argentina,1,2,World Cup qualifier,Chile,-9,+9,1785,2110
2022-01-28,Suriname,Barbados,1,0,Friendly tournament,Suriname,+3,-3,1337,1076
2022-01-28,Jordan,New Zealand,3,1,Friendly,the United Arab Emirates,+15,-15,1543,1513
2022-01-28,Venezuela,Bolivia,4,1,World Cup qualifier,Venezuela,+27,-27,1705,1669
2022-01-28,Colombia,Peru,0,1,World Cup qualifier,Colombia,-29,+29,1877,1861
2022-01-29,Nicaragua,Belize,4,0,Friendly,Nicaragua,+9,-9,1240,1117
2022-01-29,Nepal,Mauritius,1,0,Friendly,Nepal,+9,-9,944,999
2022-01-29,Kuwait,Libya,2,0,Friendly,Kuwait,+9,-9,1380,1324
2022-01-29,Cameroon,Gambia,2,0,African Nations Cup,Cameroon,+14,-14,1635,1444
2022-01-29,Burkina Faso,Tunisia,1,0,African Nations Cup,Cameroon,+30,-30,1584,1590
2022-01-30,Indonesia,East Timor,3,0,Friendly,Indonesia,+1,-1,1217,621
2022-01-30,Barbados,Guyana,0,0,Friendly tournament,Suriname,+3,-3,1079,1140
2022-01-30,Senegal,Equatorial Guinea,3,1,African Nations Cup,Cameroon,+18,-18,1710,1475
2022-01-30,Egypt,Morocco,2,1,African Nations Cup,Cameroon,+33,-33,1687,1735
2022-01-30,Panama,Jamaica,3,2,World Cup qualifier,Panama,+12,-12,1632,1560
2022-01-30,Mexico,Costa Rica,0,0,World Cup qualifier,Mexico,-15,+15,1837,1648
2022-01-30,Honduras,El Salvador,0,2,World Cup qualifier,Honduras,-37,+37,1442,1534
2022-01-30,Canada,United States,2,0,World Cup qualifier,Canada,+27,-27,1827,1836
2022-01-31,Jordan,South Sudan,2,1,Friendly,the United Arab Emirates,+1,-1,1544,1083
2022-02-01,Suriname,Guyana,2,1,Friendly tournament,Suriname,+5,-5,1342,1135
2022-02-01,Nicaragua,Belize,1,1,Friendly,Nicaragua,-6,+6,1234,1123
2022-02-01,Nepal,Mauritius,1,0,Friendly,Nepal,+9,-9,953,990
2022-02-01,Kuwait,Libya,0,2,Friendly,Kuwait,-21,+21,1359,1345
2022-02-01,Bahrain,Democratic Republic of Congo,1,0,Friendly,Bahrain,+7,-7,1520,1507
2022-02-01,Vietnam,China,3,1,World Cup qualifier,Vietnam,+35,-35,1369,1461
2022-02-01,South Korea,Syria,2,0,World Cup qualifier,the United Arab Emirates,+6,-6,1807,1404
2022-02-01,Oman,Australia,2,2,World Cup qualifier,Oman,+7,-7,1521,1730
2022-02-01,Lebanon,Iraq,1,1,World Cup qualifier,Lebanon,+4,-4,1382,1546
2022-02-01,Japan,Saudi Arabia,2,0,World Cup qualifier,Japan,+13,-13,1780,1624
2022-02-01,Iran,United Arab Emirates,1,0,World Cup qualifier,Iran,+3,-3,1843,1500
2022-02-01,Uruguay,Venezuela,4,1,World Cup qualifier,Uruguay,+13,-13,1880,1692
2022-02-01,Peru,Ecuador,1,1,World Cup qualifier,Peru,-6,+6,1855,1865
2022-02-01,Brazil,Paraguay,4,0,World Cup qualifier,Brazil,+3,-3,2142,1706
2022-02-01,Bolivia,Chile,2,3,World Cup qualifier,Bolivia,-19,+19,1650,1804
2022-02-01,Argentina,Colombia,1,0,World Cup qualifier,Argentina,+5,-5,2115,1872
2022-02-02,Senegal,Burkina Faso,3,1,African Nations Cup,Cameroon,+24,-24,1734,1560
2022-02-02,United States,Honduras,3,0,World Cup qualifier,the United States,+4,-4,1840,1438
2022-02-02,Mexico,Panama,1,0,World Cup qualifier,Mexico,+6,-6,1843,1626
2022-02-02,Jamaica,Costa Rica,0,1,World Cup qualifier,Jamaica,-21,+21,1539,1669
2022-02-02,El Salvador,Canada,0,2,World Cup qualifier,El Salvador,-15,+15,1519,1842
2022-02-03,Cameroon,Egypt,0,0,African Nations Cup,Cameroon,-3,+3,1632,1690
2022-02-05,Cameroon,Burkina Faso,3,3,African Nations Cup,Cameroon,-11,+11,1621,1571
2022-02-06,Egypt,Senegal,0,0,African Nations Cup,Cameroon,+3,-3,1693,1731
2022-02-13,Saint Martin,Anguilla,1,2,Friendly,Saint Martin,-18,+18,836,586
2022-02-19,Guam,Northern Mariana Islands,2,0,Friendly,Guam,+3,-3,703,406
2022-02-22,Martinique,Barbados,3,1,Friendly,Martinique,+3,-3,1390,1076
2022-02-22,Guam,Northern Mariana Islands,3,2,Friendly,Guam,+2,-2,705,404
2022-03-08,Eswatini,Lesotho,0,0,Friendly,Eswatini,-4,+4,1241,1208
2022-03-08,Eswatini,Lesotho,4,0,Friendly,Eswatini,+12,-12,1253,1196
2022-03-10,Fiji,Vanuatu,3,0,Friendly,Qatar,+15,-15,1244,1158
2022-03-17,Solomon Islands,Cook Islands,2,0,World Cup qualifier,Qatar,+4,-4,1165,683
2022-03-18,Iraq,Zambia,3,1,Friendly,Iraq,+7,-7,1553,1418
2022-03-18,New Zealand,Papua New Guinea,1,0,World Cup qualifier,Qatar,+4,-4,1517,1146
2022-03-18,Fiji,New Caledonia,2,1,World Cup qualifier,Qatar,+21,-21,1265,1248
2022-03-19,Mauritius,Seychelles,0,0,Friendly,Mauritius,-5,+5,985,902
2022-03-21,Papua New Guinea,New Caledonia,1,0,World Cup qualifier,Qatar,+26,-26,1172,1222
2022-03-21,New Zealand,Fiji,4,0,World Cup qualifier,Qatar,+14,-14,1531,1251
2022-03-23,Tanzania,Central African Republic,3,1,Friendly tournament,Tanzania,+14,-14,1326,1258
2022-03-23,Mozambique,Niger,1,1,Friendly tournament,Mauritania,-2,+2,1305,1251
2022-03-23,Malaysia,Philippines,2,0,Friendly tournament,Singapore,+22,-22,1166,1108
2022-03-23,Laos,Mongolia,1,0,Friendly,Laos,+10,-10,670,758
2022-03-23,Guinea-Bissau,Equatorial Guinea,3,0,Friendly tournament,Portugal,+34,-34,1398,1441
2022-03-23,Gibraltar,Grenada,0,0,Friendly,Gibraltar,0,0,1048,1136
2022-03-23,Cape Verde,Guadeloupe,2,0,Friendly,France,+6,-6,1471,1208
2022-03-23,Bahrain,India,2,1,Friendly,Bahrain,+2,-2,1522,1204
2022-03-23,South Sudan,Djibouti,4,2,African Nations Cup qualifier,Egypt,+15,-15,1098,873
2022-03-23,Lesotho,Seychelles,0,0,African Nations Cup qualifier,Mauritius,-14,+14,1182,916
2022-03-23,Gambia,Chad,1,0,African Nations Cup qualifier,Cameroon,+7,-7,1451,1176
2022-03-23,Eswatini,Somalia,3,0,African Nations Cup qualifier,Tanzania,+9,-9,1262,903
2022-03-24,Togo,Sierra Leone,3,0,Friendly,Turkey,+19,-19,1344,1339
2022-03-24,Thailand,Nepal,2,0,Friendly,Thailand,+1,-1,1381,952
2022-03-24,Scotland,Poland,1,1,Friendly,Scotland,-2,+2,1727,1772
2022-03-24,Maldives,Bangladesh,2,0,Friendly,the Maldives,+9,-9,910,845
2022-03-24,Kosovo,Burkina Faso,5,0,Friendly,Kosovo,+20,-20,1492,1551
2022-03-24,Hungary,Serbia,0,1,Friendly,Hungary,-9,+9,1717,1855
2022-03-24,Guatemala,Cuba,1,0,Friendly,Guatemala,+3,-3,1463,1274
2022-03-24,Benin,Liberia,4,0,Friendly,Turkey,+14,-14,1458,1343
2022-03-24,Armenia,Montenegro,1,0,Friendly,Armenia,+8,-8,1507,1506
2022-03-24,Mauritius,São Tomé and Príncipe,0,1,African Nations Cup qualifier,Mauritius,-21,+21,964,1088
2022-03-24,Vietnam,Oman,0,1,World Cup qualifier,Vietnam,-17,+17,1352,1538
2022-03-24,South Korea,Iran,2,0,World Cup qualifier,South Korea,+25,-25,1832,1818
2022-03-24,Lebanon,Syria,0,3,World Cup qualifier,Lebanon,-43,+43,1339,1447
2022-03-24,Iraq,United Arab Emirates,1,0,World Cup qualifier,Saudi Arabia,+17,-17,1570,1483
2022-03-24,China,Saudi Arabia,1,1,World Cup qualifier,the United Arab Emirates,+9,-9,1470,1615
2022-03-24,Australia,Japan,0,2,World Cup qualifier,Australia,-34,+34,1696,1814
2022-03-24,Solomon Islands,Tahiti,3,1,World Cup qualifier,Qatar,+32,-32,1197,1162
2022-03-24,Papua New Guinea,Fiji,2,1,World Cup qualifier,Qatar,+24,-24,1196,1227
2022-03-24,New Zealand,New Caledonia,7,1,World Cup qualifier,Qatar,+12,-12,1543,1210
2022-03-24,Moldova,Kazakhstan,1,2,European Nations League C,Moldova,-16,+16,1170,1365
2022-03-24,Estonia,Cyprus,0,0,European Nations League C,Estonia,-12,+12,1417,1304
2022-03-24,Wales,Austria,2,1,World Cup qualifier,Wales,+9,-9,1845,1722
2022-03-24,Sweden,Czechia,1,0,World Cup qualifier,Sweden,+15,-15,1836,1819
2022-03-24,Portugal,Turkey,3,1,World Cup qualifier,Portugal,+7,-7,1979,1720
2022-03-24,Italy,North Macedonia,0,1,World Cup qualifier,Italy,-38,+38,1992,1668
2022-03-24,Jamaica,El Salvador,1,1,World Cup qualifier,Jamaica,-7,+7,1532,1526
2022-03-24,Panama,Honduras,1,1,World Cup qualifier,Panama,-14,+14,1612,1452
2022-03-24,Mexico,United States,0,0,World Cup qualifier,Mexico,-6,+6,1837,1846
2022-03-24,Costa Rica,Canada,1,0,World Cup qualifier,Costa Rica,+24,-24,1693,1818
2022-03-24,Uruguay,Peru,1,0,World Cup qualifier,Uruguay,+13,-13,1893,1842
2022-03-24,Paraguay,Ecuador,3,1,World Cup qualifier,Paraguay,+35,-35,1741,1830
2022-03-24,Colombia,Bolivia,3,0,World Cup qualifier,Colombia,+9,-9,1881,1641
2022-03-24,Brazil,Chile,4,0,World Cup qualifier,Brazil,+6,-6,2148,1798
2022-03-25,Zambia,Congo,3,1,Friendly,Turkey,+11,-11,1429,1307
2022-03-25,Uzbekistan,Kyrgyzstan,3,1,Friendly tournament,Uzbekistan,+5,-5,1530,1272
2022-03-25,Trinidad and Tobago,Barbados,9,0,Friendly tournament,Trinidad and Tobago,+7,-7,1372,1069
2022-03-25,Tajikistan,Uganda,1,1,Friendly tournament,Uzbekistan,+8,-8,1268,1445
2022-03-25,San Marino,Lithuania,1,2,Friendly,San Marino,-2,+2,792,1325
2022-03-25,Romania,Greece,0,1,Friendly,Romania,-13,+13,1653,1684
2022-03-25,Norway,Slovakia,2,0,Friendly,Norway,+8,-8,1740,1659
2022-03-25,Malta,Azerbaijan,1,0,Friendly,Malta,+10,-10,1242,1311
2022-03-25,Luxembourg,Northern Ireland,1,3,Friendly,Luxembourg,-11,+11,1396,1614
2022-03-25,Kuwait,Latvia,1,1,Friendly,Malta,-1,+1,1358,1328
2022-03-25,Guinea,South Africa,0,0,Friendly,Belgium,+5,-5,1384,1545
2022-03-25,France,Ivory Coast,2,1,Friendly,France,+1,-1,2115,1686
2022-03-25,Comoros,Ethiopia,2,1,Friendly,the Comoros,+9,-9,1276,1332
2022-03-25,Cape Verde,Liechtenstein,6,0,Friendly,Spain,+4,-4,1475,1090
2022-03-25,Bosnia and Herzegovina,Georgia,0,1,Friendly,Bosnia and Herzegovina,-14,+14,1586,1563
2022-03-25,Andorra,Saint Kitts and Nevis,1,0,Friendly,Andorra,+11,-11,1067,1187
2022-03-25,Mali,Tunisia,0,1,World Cup qualifier,Mali,-28,+28,1601,1618
2022-03-25,Ghana,Nigeria,0,0,World Cup qualifier,Ghana,+2,-2,1528,1658
2022-03-25,Egypt,Senegal,1,0,World Cup qualifier,Egypt,+16,-16,1709,1715
2022-03-25,Democratic Republic of Congo,Morocco,1,1,World Cup qualifier,the Democratic Republic of the Congo,+7,-7,1514,1728
2022-03-25,Cameroon,Algeria,0,1,World Cup qualifier,Cameroon,-21,+21,1600,1716
2022-03-25,Argentina,Venezuela,3,0,World Cup qualifier,Argentina,+3,-3,2118,1689
2022-03-26,Spain,Albania,2,1,Friendly,Spain,+1,-1,2038,1585
2022-03-26,Singapore,Malaysia,2,1,Friendly tournament,Singapore,+14,-14,1112,1152
2022-03-26,Saint Martin,Bahamas,2,0,Friendly,Saint Martin,+12,-12,848,854
2022-03-26,Qatar,Bulgaria,2,1,Friendly,Qatar,+4,-4,1667,1514
2022-03-26,Netherlands,Denmark,4,2,Friendly,the Netherlands,+11,-11,1941,1926
2022-03-26,Mauritania,Mozambique,2,1,Friendly tournament,Mauritania,+11,-11,1315,1294
2022-03-26,Martinique,Guadeloupe,4,3,Friendly,France,+5,-5,1395,1203
2022-03-26,Libya,Niger,2,1,Friendly tournament,Mauritania,+11,-11,1356,1240
2022-03-26,Ireland,Belgium,2,2,Friendly,Ireland,+7,-7,1690,2068
2022-03-26,Gibraltar,Faroe Islands,0,0,Friendly,Gibraltar,+3,-3,1051,1243
2022-03-26,Germany,Israel,2,0,Friendly,Germany,+2,-2,1965,1628
2022-03-26,Finland,Iceland,1,1,Friendly,Spain,-5,+5,1717,1541
2022-03-26,England,Switzerland,2,1,Friendly,England,+5,-5,2037,1929
2022-03-26,Croatia,Slovenia,1,1,Friendly,Qatar,-6,+6,1853,1621
2022-03-26,Central African Republic,Sudan,0,0,Friendly tournament,Tanzania,+2,-2,1260,1300
2022-03-26,Belarus,India,3,0,Friendly,Bahrain,+7,-7,1460,1197
2022-03-26,Bahrain,Burundi,1,0,Friendly,Bahrain,+2,-2,1524,1246
2022-03-26,Angola,Guinea-Bissau,3,2,Friendly tournament,Portugal,+17,-17,1380,1381
2022-03-27,Thailand,Suriname,1,0,Friendly,Thailand,+6,-6,1387,1336
2022-03-27,Sierra Leone,Liberia,1,0,Friendly,Turkey,+10,-10,1349,1333
2022-03-27,Laos,Brunei,3,2,Friendly,Laos,+6,-6,676,614
2022-03-27,Guyana,Barbados,5,0,Friendly tournament,Trinidad and Tobago,+24,-24,1159,1045
2022-03-27,Guatemala,Haiti,2,1,Friendly,the United States,+12,-12,1475,1515
2022-03-27,Benin,Zambia,2,1,Friendly,Turkey,+9,-9,1467,1420
2022-03-27,Belize,Cuba,0,3,Friendly,Belize,-15,+15,1108,1289
2022-03-27,South Sudan,Djibouti,1,0,African Nations Cup qualifier,Uganda,+9,-9,1107,864
2022-03-27,Mauritius,São Tomé and Príncipe,3,3,African Nations Cup qualifier,Mauritius,+1,-1,965,1087
2022-03-27,Lesotho,Seychelles,3,1,African Nations Cup qualifier,South Africa,+11,-11,1193,905
2022-03-27,Eswatini,Somalia,2,1,African Nations Cup qualifier,South Africa,+4,-4,1266,899
2022-03-27,Solomon Islands,Papua New Guinea,3,2,World Cup qualifier,Qatar,+20,-20,1217,1176
2022-03-27,New Zealand,Tahiti,1,0,World Cup qualifier,Qatar,+4,-4,1547,1158
2022-03-27,United States,Panama,5,1,World Cup qualifier,the United States,+10,-10,1856,1602
2022-03-27,Honduras,Mexico,0,1,World Cup qualifier,Honduras,-6,+6,1446,1843
2022-03-27,El Salvador,Costa Rica,1,2,World Cup qualifier,El Salvador,-16,+16,1510,1709
2022-03-27,Canada,Jamaica,4,0,World Cup qualifier,Canada,+7,-7,1825,1525
2022-03-28,Montenegro,Greece,1,0,Friendly,Montenegro,+12,-12,1518,1672
2022-03-28,Fiji,Vanuatu,2,1,Friendly,Qatar,+8,-8,1235,1150
2022-03-28,Cape Verde,San Marino,2,0,Friendly,Spain,+1,-1,1476,791
2022-03-28,Andorra,Grenada,1,0,Friendly,Andorra,+9,-9,1076,1127
2022-03-29,Wales,Czechia,1,1,Friendly,Wales,-3,+3,1842,1822
2022-03-29,Uzbekistan,Uganda,4,2,Friendly tournament,Uzbekistan,+12,-12,1542,1433
2022-03-29,Turkey,Italy,2,3,Friendly,Turkey,-5,+5,1715,1997
2022-03-29,Trinidad and Tobago,Guyana,1,1,Friendly tournament,Trinidad and Tobago,-11,+11,1361,1170
2022-03-29,Tanzania,Sudan,1,1,Friendly tournament,Tanzania,-5,+5,1321,1305
2022-03-29,Tajikistan,Kyrgyzstan,1,0,Friendly tournament,Uzbekistan,+15,-15,1283,1257
2022-03-29,Switzerland,Kosovo,1,1,Friendly,Switzerland,-9,+9,1920,1501
2022-03-29,Spain,Iceland,5,0,Friendly,Spain,+1,-1,2039,1540
2022-03-29,Slovakia,Finland,2,0,Friendly,Spain,+17,-17,1676,1700
2022-03-29,Singapore,Philippines,2,0,Friendly tournament,Singapore,+16,-16,1128,1092
2022-03-29,Sierra Leone,Congo,2,1,Friendly,Turkey,+9,-9,1358,1298
2022-03-29,Qatar,Slovenia,0,0,Friendly,Qatar,-4,+4,1663,1625
2022-03-29,Norway,Armenia,9,0,Friendly,Norway,+6,-6,1746,1501
2022-03-29,Northern Ireland,Hungary,0,1,Friendly,Northern Ireland,-10,+10,1604,1727
2022-03-29,Netherlands,Germany,1,1,Friendly,the Netherlands,-2,+2,1939,1967
2022-03-29,Mauritania,Libya,2,0,Friendly tournament,Mauritania,+19,-19,1334,1337
2022-03-29,Malta,Kuwait,2,0,Friendly,Malta,+16,-16,1258,1342
2022-03-29,Latvia,Azerbaijan,1,0,Friendly,Malta,+10,-10,1338,1301
2022-03-29,Israel,Romania,2,2,Friendly,Israel,-2,+2,1626,1655
2022-03-29,Ireland,Lithuania,1,0,Friendly,Ireland,+1,-1,1691,1324
2022-03-29,France,South Africa,5,0,Friendly,France,+1,-1,2116,1544
2022-03-29,Faroe Islands,Liechtenstein,1,0,Friendly,Spain,+6,-6,1249,1084
2022-03-29,England,Ivory Coast,3,0,Friendly,England,+2,-2,2039,1684
2022-03-29,Denmark,Serbia,3,0,Friendly,Denmark,+10,-10,1936,1845
2022-03-29,Croatia,Bulgaria,2,1,Friendly,Qatar,+2,-2,1855,1512
2022-03-29,Burundi,Liberia,2,1,Friendly,Turkey,+12,-12,1258,1321
2022-03-29,Bosnia and Herzegovina,Luxembourg,1,0,Friendly,Bosnia and Herzegovina,+3,-3,1589,1393
2022-03-29,Benin,Togo,1,1,Friendly,Turkey,-3,+3,1464,1347
2022-03-29,Belgium,Burkina Faso,3,0,Friendly,Belgium,+1,-1,2069,1550
2022-03-29,Bangladesh,Mongolia,0,0,Friendly,Bangladesh,-5,+5,840,763
2022-03-29,Bahrain,Belarus,0,1,Friendly,Bahrain,-14,+14,1510,1474
2022-03-29,Austria,Scotland,2,2,Friendly,Austria,-3,+3,1719,1730
2022-03-29,Angola,Equatorial Guinea,0,0,Friendly tournament,Portugal,+3,-3,1383,1438
2022-03-29,Albania,Georgia,0,0,Friendly,Albania,-3,+3,1582,1566
2022-03-29,Chad,Gambia,2,2,African Nations Cup qualifier,Morocco,+13,-13,1189,1438
2022-03-29,Kazakhstan,Moldova,0,1,European Nations League C,Kazakhstan,-34,+34,1331,1204
2022-03-29,Cyprus,Estonia,2,0,European Nations League C,Cyprus,+31,-31,1335,1386
2022-03-29,United Arab Emirates,South Korea,1,0,World Cup qualifier,the United Arab Emirates,+32,-32,1515,1800
2022-03-29,Saudi Arabia,Australia,1,0,World Cup qualifier,Saudi Arabia,+19,-19,1634,1677
2022-03-29,Oman,China,2,0,World Cup qualifier,Oman,+17,-17,1555,1453
2022-03-29,Japan,Vietnam,1,1,World Cup qualifier,Japan,-18,+18,1796,1370
2022-03-29,Iraq,Syria,1,1,World Cup qualifier,the United Arab Emirates,-7,+7,1563,1454
2022-03-29,Iran,Lebanon,2,0,World Cup qualifier,Iran,+2,-2,1820,1337
2022-03-29,Tunisia,Mali,0,0,World Cup qualifier,Tunisia,-6,+6,1612,1607
2022-03-29,Senegal,Egypt,1,0,World Cup qualifier,Senegal,+14,-14,1729,1695
2022-03-29,Nigeria,Ghana,1,1,World Cup qualifier,Nigeria,-12,+12,1646,1540
2022-03-29,Morocco,Democratic Republic of Congo,4,1,World Cup qualifier,Morocco,+10,-10,1738,1504
2022-03-29,Algeria,Cameroon,1,2,World Cup qualifier,Algeria,-31,+31,1685,1631
2022-03-29,Portugal,North Macedonia,2,0,World Cup qualifier,Portugal,+5,-5,1984,1663
2022-03-29,Poland,Sweden,2,0,World Cup qualifier,Poland,+27,-27,1799,1809
2022-03-29,Venezuela,Colombia,0,1,World Cup qualifier,Venezuela,-15,+15,1674,1896
2022-03-29,Peru,Paraguay,2,0,World Cup qualifier,Peru,+14,-14,1856,1727
2022-03-29,Ecuador,Argentina,1,1,World Cup qualifier,Ecuador,+10,-10,1840,2108
2022-03-29,Chile,Uruguay,0,2,World Cup qualifier,Chile,-30,+30,1768,1923
